"ID","First Name","Last Name","Team ID","Parent Team ID","Level","Pos","Role","Age","Retired"
15753,Rob,Covington,188,12,4,3,0,23,0
15754,Rudy,Miller,128,11,3,6,0,27,0
15755,Dan,Wallace,141,13,3,2,0,24,0
15756,Chris,Stewart,143,20,3,6,0,23,0
15757,Shawn,Macías,0,0,0,1,12,26,0
15758,Jerry,Jones,10,0,1,1,12,26,0
15759,Doug,Bell,134,2,3,1,12,25,0
15760,Clint,Nichols,174,8,4,1,11,23,0
15761,Greg,Robertson,122,8,3,1,11,25,0
15762,Norm,Taylor,127,21,3,1,12,28,0
15763,Stan,Wagner,0,0,0,1,11,38,1
15764,Jesús,Morales,0,0,0,7,0,37,1
15765,Steve,Blanchard,141,13,3,1,11,26,0
15766,Arlen,Sharp,22,0,1,1,11,28,0
15767,Mariano,Rosales,0,0,0,2,0,24,0
15768,Dan,Foster,0,0,0,2,0,28,0
15769,José,González,167,26,4,1,11,23,0
15770,Ron,Garrison,135,1,3,2,0,22,0
15771,Ben,Hill,0,0,0,1,12,25,0
15772,Jim,Short,200,4,4,7,0,23,0
15773,Kikaku,Murakami,0,0,0,4,0,28,0
15774,Derek,Willis,0,0,0,1,12,36,1
15775,Mike,Williams,0,0,0,4,0,29,0
15776,José,López,202,27,4,2,0,24,0
15777,Chris,Taylor,169,27,4,2,0,22,0
15778,Totoya,Takahashi,93,27,2,8,0,25,0
15779,Kevin,Serrano,0,0,0,3,0,33,0
15780,Dave,Prince,0,0,0,5,0,25,0
15781,Esteban,León,144,23,3,9,0,23,0
15782,Erik,Tuggle,385,0,11,6,0,15,0
15783,Micheal,Henderson,205,19,4,1,12,22,0
15784,Jorge,Pérez,161,6,4,1,12,25,0
15785,Kevin,Lowe,159,13,4,8,0,24,0
15786,José,Huerta,385,0,11,5,0,17,0
15787,Ken,Stengel,181,10,4,3,0,22,0
15788,Tony,Palácios,100,6,2,6,0,27,0
15789,Jonathan,Holmes,385,0,11,4,0,17,0
15790,Luis,Delgado,119,25,3,2,0,27,0
15791,Cipriano,Horming,3,0,1,1,11,16,0
15792,Héctor,Reyes,385,0,11,3,0,16,0
15793,Dan,Bannatyne,0,0,0,8,0,36,1
15794,Ron,Goodwin,157,22,4,1,12,22,0
15795,Dave,Davis,0,0,0,2,0,23,0
15796,Carlos,Collyer,26,0,1,1,12,25,0
15797,Jeff,Holden,0,0,0,1,12,28,0
15798,Andy,George,138,14,3,4,0,25,0
15799,Joe,King,385,0,11,2,0,16,0
15800,Tae-hyeon,Oh,0,0,0,1,11,27,0
15801,Irving,Abbott,0,0,0,7,0,37,1
15802,Phil,Hunter,0,0,0,2,0,33,0
15803,Chris,Grant,0,0,0,1,11,36,1
15804,Darryl,Beard,0,0,0,1,12,33,0
15805,Juan,Hernández,192,22,4,1,12,23,0
15806,José,Hernández,127,21,3,1,11,27,0
15807,Doug,Rice,385,0,11,3,0,17,0
15808,Jonathan,Williams,151,28,4,1,12,24,0
15809,Chet,MacDonald,0,0,0,2,0,22,0
15810,Andy,Johnston,252,10,6,1,11,22,0
15811,Bobby,Booker,165,7,4,3,0,21,0
15812,Don,Kelley,115,1,2,5,0,21,0
15813,David,Gómez,0,0,0,1,12,34,0
15814,Jayson,Hines,385,0,11,2,0,16,0
15815,Shawn,Anderson,0,0,0,1,11,36,1
15816,António,Núñez,0,0,0,6,0,26,0
15817,Bob,Harmon,25,0,1,1,12,29,0
15818,Robinson,Gusmán,0,0,0,6,0,29,0
15819,Darrell,Osborne,247,11,6,1,11,18,0
15820,Mike,Barker,376,19,6,1,12,19,0
15821,Dan,López,0,0,0,4,0,22,0
15822,Jonah,Mathews,109,23,2,6,0,23,0
15823,Jesús,Silva,227,29,5,5,0,22,0
15824,Tyrone,Ropley,0,0,0,1,11,33,0
15825,Jeff,Borwick,174,8,4,4,0,25,0
15826,Don,Bush,25,0,1,1,12,29,0
15827,Ernesto,Valentín,14,0,1,1,11,19,0
15828,Elroy,Jones,107,28,2,1,11,23,0
15829,Josh,Price,91,19,2,3,0,24,0
15830,Derrek,Jacobson,0,0,0,2,0,33,1
15831,Ronnie,Crabbe,225,24,5,1,11,23,0
15832,Dan,Stevens,182,20,4,4,0,23,0
15833,Dan,Durán,385,0,11,1,12,15,0
15834,Mike,Williams,186,1,4,1,12,23,0
15835,Steve,Garrison,385,0,11,1,11,15,0
15836,Vern,Gibbs,15,0,1,6,0,27,0
15837,Ryan,Wortley,256,7,6,4,0,19,0
15838,José Antonio,Muñóz,206,3,5,8,0,23,0
15839,Micah,O'Farrell,385,0,11,1,13,17,0
15840,Dwayne,Orr,99,10,2,1,12,26,0
15841,Charlie,Roberts,385,0,11,1,12,16,0
15842,Greg,Morris,385,0,11,1,11,18,0
15843,Dax,Rush,140,15,3,1,11,23,0
15844,Mario,Molina,21,0,1,6,0,26,0
15845,Chris,Davis,385,0,11,1,12,17,0
15846,Robinson,Magana,0,0,0,2,0,19,0
15847,Dan,Norton,125,10,3,1,12,25,0
15848,José,Lugo,0,0,0,1,12,26,0
15849,Pat,Gibbons,0,0,0,2,0,28,0
15850,Marc,Walker,160,2,4,1,12,24,0
15851,Hun-ho,Kang,0,0,0,3,0,43,1
15852,Tony,Peterson,17,0,1,1,12,33,0
15853,Rob,Matthews,137,17,3,1,11,23,0
15854,Sean,Walker,0,0,0,4,0,27,0
15855,Jim,Brown,20,0,1,1,12,29,0
15856,Walt,Hogan,111,24,2,2,0,26,0
15857,Rusty,Jacobson,129,7,3,1,11,22,0
15858,Steve,Palmer,385,0,11,1,11,16,0
15859,Jerry,Jordan,193,8,4,1,11,22,0
15860,Donnie,Flores,161,6,4,7,0,25,0
15861,Ted,Phillips,0,0,0,3,0,22,0
15862,Halmar,Vogelsang,30,0,1,6,0,18,0
15863,Tokimasa,Matsui,0,0,0,2,0,42,1
15864,Chris,Harris,104,11,2,1,11,25,0
15865,Robinson,Valenzuela,87,21,2,3,0,25,0
15866,Raúl,Hernández,350,18,6,1,12,22,0
15867,Juan,Lucero,113,9,2,6,0,25,0
15868,Seung-hun,Park,8,0,1,3,0,18,0
15869,Cristián,González,0,0,0,6,0,27,1
15870,Ken,McGee,204,2,4,1,11,22,0
15871,Cedric,Bonnar,205,19,4,1,11,22,0
15872,Sergio,Gómez,0,0,0,1,11,26,0
15873,Kevin,Wright,116,19,3,1,11,25,0
15874,Luis,González,0,0,0,1,11,32,1
15875,Terence,Willmott,0,0,0,1,11,34,0
15876,Jorge,Cabrera,30,0,1,6,0,25,0
15877,Rob,Evans,19,0,1,7,0,25,0
15878,António,Cruz,203,5,4,8,0,23,0
15879,Curt,Reed,385,0,11,1,11,15,0
15880,Pepe,Suárez,0,0,0,3,0,27,0
15881,Mike,Peterson,376,19,6,1,11,22,0
15882,Luis,Vázquez,0,0,0,2,0,27,0
15883,Ben,Snyder,0,0,0,8,0,27,0
15884,Tim,Davies,186,1,4,1,11,24,0
15885,Jerry,Wilson,127,21,3,2,0,26,0
15886,Robbie,Edwards,197,11,4,9,0,22,0
15887,Gus,Ryan,0,0,0,1,12,28,0
15888,Juan Luis,Rodríguez,0,0,0,2,0,32,1
15889,Shawn,Cochran,20,0,1,7,0,30,0
15890,Chris,Helsly,119,25,3,1,11,26,0
15891,Caleb,Moore,0,0,0,1,11,29,0
15892,Tristan,Byrd,224,6,5,8,0,22,0
15893,Cisco,Conveniencia,0,0,0,1,11,25,0
15894,Pat,Jones,385,0,11,1,11,16,0
15895,Cliff,Sawyer,143,20,3,1,12,25,0
15896,Jeff,McIntyre,148,25,4,1,11,26,0
15897,Alex,Christopher,372,5,5,9,0,24,0
15898,Bob,Williams,95,2,2,3,0,29,0
15899,Ed,Heathwood,179,29,4,1,11,23,0
15900,Stan,Harris,135,1,3,1,11,22,0
15901,Jim,Bean,385,0,11,1,12,15,0
15902,Juan,García,240,6,6,1,12,19,0
15903,Juan,Navarro,138,14,3,1,12,26,0
15904,Gene,Lane,171,29,4,1,12,25,0
15905,Erik,Conner,168,19,4,1,11,20,0
15906,Myeong-hun,Lee,0,0,0,1,12,18,0
15907,Josh,Baxter,0,0,0,1,12,25,0
15908,Ken,Stanford,0,0,0,1,11,21,0
15909,Alwin,Riley,0,0,0,4,0,28,0
15910,Ken,Pierce,184,17,4,9,0,22,0
15911,Jim,Stanley,0,0,0,1,12,26,0
15912,Ricky,Hood,154,4,4,3,0,24,0
15913,Bob,Johnston,0,0,0,4,0,25,0
15914,António,Maldonado,98,7,2,2,0,27,0
15915,Ezra,Hahn,241,14,6,7,0,19,0
15916,Derek,Everhart,0,0,0,7,0,38,1
15917,Eddie,Bishop,111,24,2,9,0,26,0
15918,Joe,Horne,110,14,2,6,0,25,0
15919,Phil,Thompson,164,16,4,1,12,24,0
15920,Enrico,Ramírez,0,0,0,1,11,36,1
15921,Ron,Britton,0,0,0,1,12,36,1
15922,Thad,Carr,106,15,2,2,0,30,0
15923,Bob,Mitchell,138,14,3,5,0,24,0
15924,Andy,West,23,0,1,1,12,27,0
15925,Mike,Knight,110,14,2,3,0,29,0
15926,Bob,Sims,0,0,0,1,12,30,0
15927,Bob,Ross,124,3,3,2,0,24,0
15928,José,González,168,19,4,4,0,23,0
15929,Dave,Smith,1,0,1,5,0,27,0
15930,Hugh,MacNabb,2,0,1,1,12,23,0
15931,Ken,Hatfield,126,30,3,1,12,24,0
15932,Don,Wilson,195,13,4,1,12,24,0
15933,Jorge,Reyes,0,0,0,3,0,33,0
15934,Ed,Leonard,14,0,1,7,0,24,0
15935,José,Oliveira,368,17,5,8,0,19,0
15936,José,Durán,150,1,4,7,0,26,0
15937,Ken,Herman,136,27,3,4,0,22,0
15938,Cliff,Willis,255,22,6,8,0,18,0
15939,Jim,Spivey,20,0,1,8,0,25,0
15940,Chris,Williams,154,4,4,3,0,24,0
15941,Orlando,Anaya,10,0,1,7,0,31,0
15942,Ken,Martínez,337,11,6,2,0,22,0
15943,José,Galló,160,2,4,1,12,25,0
15944,Luis,Carrillo,0,0,0,4,0,28,0
15945,Ernesto,García,0,0,0,1,12,29,0
15946,José,López,0,0,0,1,12,26,0
15947,Randy,Elisman,0,0,0,5,0,33,1
15948,Elmar,Teeuw,170,21,4,4,0,26,0
15949,Chuck,James,244,25,6,7,0,21,0
15950,Ed,Christian,173,10,4,9,0,22,0
15951,Tim,Cramer,115,1,2,4,0,25,0
15952,Luis,Arellano,0,0,0,3,0,27,0
15953,Chris,Proctor,0,0,0,5,0,33,1
15954,Jimmy,Ward,218,12,5,1,11,23,0
15955,Leonardo,León,133,5,3,6,0,27,0
15956,Cliff,Winter,371,14,5,4,0,22,0
15957,José,Espinosa,177,7,4,4,0,24,0
15958,Dave,Blackburn,201,18,4,8,0,24,0
15959,Chris,Kalaida,243,20,6,3,0,18,0
15960,Eric,Corbett,204,2,4,5,0,23,0
15961,Danny,Zúñiga,245,15,6,7,0,18,0
15962,Ánibal,Mendoza,174,8,4,2,0,22,0
15963,Cal,Ortíz,9,0,1,7,0,24,0
15964,Luis,Rodríguez,93,27,2,7,0,28,0
15965,Jim,Robertson,0,0,0,1,12,35,1
15966,Jorge,Garza,152,14,4,1,12,23,0
15967,Vic,Hart,180,6,4,4,0,22,0
15968,Chris,Stanford,0,0,0,1,12,24,0
15969,Steve,Mills,29,0,1,1,12,28,0
15970,José,Chávez,30,0,1,1,11,18,0
15971,Jim,Fulton,0,0,0,1,11,25,0
15972,José,Rosário,7,0,1,1,11,33,0
15973,Hank,Paul,181,10,4,1,12,24,0
15974,Ken,Nichols,102,20,2,1,12,25,0
15975,Joe,Austin,166,11,4,1,11,23,0
15976,Adrián,Martínez,0,0,0,1,12,24,0
15977,Jesús,Corona,370,15,5,1,11,19,0
15978,Héctor,Lozano,23,0,1,1,11,18,0
15979,Tony,Zavala,0,0,0,1,12,35,1
15980,Leonardo,Pérez,384,0,11,7,0,15,0
15981,José,López,27,0,1,6,0,18,0
15982,Myron,Parker,384,0,11,9,0,15,0
15983,Luis,Peralta,0,0,0,1,11,38,1
15984,José,González,164,16,4,1,11,24,0
15985,Tony,Hawkins,0,0,0,1,11,28,1
15986,Ty,Hahn,165,7,4,1,12,23,0
15987,Ismael,Raynosa,0,0,0,1,11,36,1
15988,Waylon,Barton,0,0,0,8,0,36,1
15989,Alex,Peoples,384,0,11,5,0,15,0
15990,Héctor,Lozano,19,0,1,8,0,18,0
15991,Bob,Anderson,373,2,5,7,0,23,0
15992,Freddie,Foster,0,0,0,1,12,27,0
15993,Juan,Macías,107,28,2,3,0,27,0
15994,Marc,Jordan,384,0,11,3,0,16,0
15995,Gene,Thornton,348,27,6,4,0,18,0
15996,Chris,Hood,126,30,3,4,0,23,0
15997,Robbie,Wright,0,0,0,8,0,33,1
15998,Jed,Dennis,384,0,11,3,0,18,0
15999,Kevin,Harrison,0,0,0,1,11,34,0
16000,Gene,Carter,101,26,2,4,0,23,0
16001,Ken,Wagner,97,22,2,1,11,28,0
16002,Bernardo,Margaglio,381,7,6,1,12,18,0
16003,Tal-hun,Ahn,161,6,4,1,13,26,0
16004,Jim,Hanson,137,17,3,1,12,27,0
16005,Jack,Montalbetti,0,0,0,5,0,34,0
16006,Ed,Smith,0,0,0,2,0,19,0
16007,Jorge,Cuevas,0,0,0,5,0,42,1
16008,Charlie,Nicholas,195,13,4,1,12,23,0
16009,Joel,Erwin,27,0,1,8,0,33,0
16010,Sam,Sparks,226,25,5,1,12,23,0
16011,José,Rodríguez,152,14,4,6,0,24,0
16012,Dave,Brown,10,0,1,6,0,25,0
16013,Greg,Dodd,110,14,2,7,0,27,0
16014,Chris,Vásquez,0,0,0,1,11,38,1
16015,Cisco,Herrera,0,0,0,1,12,25,0
16016,Joe,Owens,0,0,0,1,12,38,1
16017,Rubén,Valadez,0,0,0,6,0,24,0
16018,Jon,Cornett,0,0,0,4,0,33,1
16019,Steve,Lee,288,25,6,2,0,19,0
16020,Norberto,Barbosa,9,0,1,1,11,18,0
16021,Cliff,Myers,170,21,4,2,0,25,0
16022,Vince,Taylor,0,0,0,8,0,29,1
16023,Al,Bass,0,0,0,1,11,33,0
16024,José,Herrera,0,0,0,1,12,26,0
16025,José,Vázquez,0,0,0,1,11,38,1
16026,Jim,King,384,0,11,2,0,15,0
16027,Jeremy,Goulandris,0,0,0,1,12,23,0
16028,Ken,Morris,149,20,4,1,12,22,0
16029,Cristián,Rojas,9,0,1,7,0,26,0
16030,Mies,Vertala,384,0,11,1,12,18,0
16031,Mike,Conner,0,0,0,2,0,26,0
16032,Brad,Norman,0,0,0,9,0,23,0
16033,Jerry,Stewart,384,0,11,1,11,17,0
16034,Orlando,Vidro,256,7,6,6,0,19,0
16035,Jerry,Ward,11,0,1,1,12,29,0
16036,Deron,Simmons,10,0,1,1,11,36,0
16037,Sam,Hughes,384,0,11,1,13,16,0
16038,Tyrone,White,111,24,2,1,11,26,0
16039,David,Moreno,250,21,6,2,0,20,0
16040,Kazuyuki,Motsuzuki,25,0,1,1,12,33,0
16041,Joe,Vincent,362,10,6,1,12,22,0
16042,Rob,Deangelo,108,16,2,1,12,27,0
16043,Jameel,Mu'adh,0,0,0,8,0,25,0
16044,Jon,Stevens,195,13,4,2,0,24,0
16045,Jaap,Mijsberg,205,19,4,8,0,18,0
16046,Jim,Allen,0,0,0,5,0,26,0
16047,Bob,Eglinton,363,21,6,9,0,22,0
16048,José,Ramos,115,1,2,1,12,23,0
16049,César,Flores,0,0,0,4,0,25,0
16050,Dylan,Stanford,0,0,0,2,0,23,0
16051,Von,Blue,0,0,0,1,12,33,0
16052,Tim,Broadwater,199,25,4,4,0,22,0
16053,Luis,Rivas,109,23,2,1,12,25,0
16054,Gerrie,Lagerweij,118,29,3,1,12,24,0
16055,Danny,Kennedy,29,0,1,4,0,33,0
16056,Norberto,Ramos,0,0,0,8,0,26,0
16057,Lou,Tingen,118,29,3,7,0,26,0
16058,Cesar,Ubbens,18,0,1,1,11,18,0
16059,Steve,Murphy,0,0,0,3,0,36,1
16060,Dan,Ray,384,0,11,1,11,16,0
16061,Cristo,Domínguez,0,0,0,7,0,26,0
16062,Tim,Georges,182,20,4,1,13,22,0
16063,Arturo,Rodríguez,0,0,0,3,0,34,1
16064,Dave,Coates,115,1,2,1,11,27,0
16065,Bob,Blaser,152,14,4,6,0,22,0
16066,Alfredo,Castillo,0,0,0,3,0,35,1
16067,Reginald,Brown,122,8,3,8,0,23,0
16068,Esteban,Ochoa,88,4,2,1,12,26,0
16069,Max,Kramer,185,28,4,4,0,23,0
16070,Jeff,Stinson,0,0,0,1,12,28,0
16071,Pepe,Guerrero,157,22,4,8,0,22,0
16072,Alvin,Jordan,384,0,11,1,12,17,0
16073,Doug,Lewis,227,29,5,2,0,23,0
16074,Bob,Banks,135,1,3,1,12,25,0
16075,Artie,Reid,0,0,0,4,0,36,1
16076,Sam,Davis,28,0,1,9,0,25,0
16077,Doug,Corbett,384,0,11,1,11,17,0
16078,Don,Crews,98,7,2,5,0,25,0
16079,Tommy,Kern,384,0,11,1,11,16,0
16080,Jesús,Zapata,384,0,11,1,12,17,0
16081,Mike,Johnson,504,0,10,1,11,18,0
16082,Albert,López,384,0,11,1,12,15,0
16083,Mario,Béltre,16,0,1,5,0,32,0
16084,Eddie,Turner,0,0,0,1,11,25,0
16085,Tony,Pantoja,19,0,1,7,0,32,0
16086,Jeff,Northern,108,16,2,1,11,28,0
16087,Juan,López,184,17,4,9,0,21,0
16088,Steve,Vaughn,96,30,2,8,0,26,0
16089,José,Mercado,129,7,3,1,11,24,0
16090,Pancho,Mendoza,189,24,4,1,11,19,0
16091,Jorge,Flores,159,13,4,1,11,24,0
16092,Billy,Quick,265,13,6,5,0,21,0
16093,Pat,Taylor,380,4,6,4,0,22,0
16094,Alfie,Wicksted,14,0,1,1,11,19,0
16095,Jim,Allison,182,20,4,2,0,20,0
16096,Jimmy,Barnes,194,21,4,9,0,24,0
16097,Steve,Evans,172,17,4,7,0,25,0
16098,Dan,Butler,384,0,11,1,12,17,0
16099,Ben,Johnson,384,0,11,1,11,17,0
16100,Jeremy,McIntyre,0,0,0,1,12,25,0
16101,Jesús,Camacho,348,27,6,7,0,21,0
16102,Clyde,Hughes,2,0,1,1,11,18,0
16103,Dani,Fernández,0,0,0,1,11,31,0
16104,Edgardo,Fonseca,192,22,4,7,0,22,0
16105,Jerry,Carr,216,4,5,6,0,23,0
16106,Larry,Clarke,172,17,4,7,0,23,0
16107,Brit,Rice,349,17,6,8,0,20,0
16108,Seiki,Yoshida,89,17,2,1,12,31,0
16109,Juan,Peña,129,7,3,1,12,22,0
16110,Noel,Sheppard,155,15,4,3,0,26,0
16111,Cristián,Hernández,163,5,4,1,12,25,0
16112,Cristóbal,Escobar,208,27,5,1,11,21,0
16113,Jeremiah,Brothers,400,0,11,9,0,18,0
16114,Pierluigi,Ferzetti,198,9,4,5,0,21,0
16115,Tim,Lyons,0,0,0,1,12,24,0
16116,Leo,Schultze,400,0,11,9,0,18,0
16117,José,Juárez,181,10,4,9,0,22,0
16118,Leandro,Canessa,109,23,2,1,11,24,0
16119,Mike,Smith,148,25,4,2,0,26,0
16120,Kenshin,Hayagawa,0,0,0,1,12,40,1
16121,Don,Addison,400,0,11,5,0,17,0
16122,Cedric,Best,172,17,4,2,0,22,0
16123,Dan,Smart,400,0,11,9,0,16,0
16124,John,Poll,109,23,2,1,12,25,0
16125,Dan,Bradshaw,104,11,2,1,12,28,0
16126,Quint,Sparnaay,181,10,4,8,0,21,0
16127,Rubén,Morín,380,4,6,1,11,21,0
16128,Julián,López,181,10,4,2,0,22,0
16129,Edwin,Jensen,0,0,0,4,0,29,0
16130,Billy,Hines,400,0,11,8,0,15,0
16131,Anastasio,Hernández,154,4,4,1,11,24,0
16132,Julián,Matos,4,0,1,1,11,18,0
16133,Sam,Floyd,211,11,5,6,0,22,0
16134,José,Ortíz,6,0,1,1,11,18,0
16135,José,Rivera,219,20,5,1,13,19,0
16136,Jeff,Ackerman,166,11,4,6,0,25,0
16137,Jorge,Robles,180,6,4,1,12,25,0
16138,Mario,Velásquez,0,0,0,9,0,40,1
16139,Juan,González,118,29,3,1,12,28,0
16140,Jesús,Sandoval,8,0,1,5,0,19,0
16141,Jing-bo,Liao,0,0,0,1,11,38,1
16142,Kenzo,Ito,0,0,0,3,0,44,1
16143,Jesús,Corona,264,9,6,1,11,20,0
16144,Víctor,Díaz,0,0,0,1,13,43,1
16145,José,Silva,29,0,1,7,0,29,0
16146,Sergio,García,0,0,0,1,11,44,1
16147,Christopher,Bodenham,0,0,0,7,0,31,1
16148,Sebastián,Martínez,400,0,11,7,0,17,0
16149,Dave,Burns,186,1,4,1,12,23,0
16150,Darren,van Meer,248,26,6,1,11,19,0
16151,Dave,O'Keefe,400,0,11,4,0,18,0
16152,Ed,Spears,290,8,6,4,0,19,0
16153,Iván,Flores,11,0,1,1,11,19,0
16154,Oliver,Hernández,8,0,1,8,0,19,0
16155,Brad,Klinger,86,8,2,7,0,25,0
16156,António,Ramírez,25,0,1,1,11,33,0
16157,José,Quintana,0,0,0,6,0,33,0
16158,Joe,Lewis,191,30,4,4,0,21,0
16159,Reginald,Neal,0,0,0,1,12,23,0
16160,Pancho,Pérez,0,0,0,5,0,21,0
16161,Bennie,Lester,400,0,11,4,0,17,0
16162,Dan,Henry,0,0,0,1,12,28,0
16163,Devin,Brown,144,23,3,1,12,25,0
16164,Eric,Price,400,0,11,3,0,17,0
16165,Raúl,Ramírez,0,0,0,6,0,25,0
16166,Gabriel,Trommel,182,20,4,1,11,22,0
16167,Alex,Wells,400,0,11,2,0,16,0
16168,Mac,Vélez,0,0,0,9,0,25,0
16169,Pat,Cole,18,0,1,1,12,30,0
16170,Rob,Burnett,134,2,3,2,0,24,0
16171,Luis,Hernández,26,0,1,2,0,25,0
16172,José,Montoya,0,0,0,1,12,23,0
16173,Ken,Frost,156,3,4,4,0,26,0
16174,Jim,Pouden,104,11,2,1,11,22,0
16175,Arturo,Leyva,250,21,6,9,0,19,0
16176,Richard,Cardell,89,17,2,1,12,34,0
16177,Graham,Huggler,104,11,2,9,0,22,0
16178,Jeff,Stone,0,0,0,1,12,22,0
16179,Bob,Sewell,89,17,2,7,0,24,0
16180,Pepe,Hernández,87,21,2,7,0,25,0
16181,Junior,Thompson,188,12,4,1,12,22,0
16182,José,Rivera,90,18,2,2,0,28,0
16183,Bubba,Manning,0,0,0,1,12,22,0
16184,Steve,Walker,219,20,5,2,0,23,0
16185,Rob,Larkin,400,0,11,2,0,16,0
16186,Maximo,Consalvi,199,25,4,1,12,22,0
16187,Juan,González,0,0,0,1,13,22,0
16188,Aguinaldo,Rebolo,2,0,1,6,0,25,0
16189,Sam,Ellis,0,0,0,1,12,30,0
16190,Alex,Sutherland,125,10,3,8,0,22,0
16191,Steve,Matthews,400,0,11,2,0,15,0
16192,Mauro,Sánchez,208,27,5,1,11,23,0
16193,Juan,Hidalgo,204,2,4,2,0,22,0
16194,Tse-tung,Yo,189,24,4,6,0,22,0
16195,Chad,Long,134,2,3,1,12,28,0
16196,Jesús,Cruz,144,23,3,1,13,25,0
16197,Dan,Rosales,400,0,11,1,12,15,0
16198,Rob,Edwards,182,20,4,1,12,22,0
16199,Ben,Alford,156,3,4,9,0,25,0
16200,Juan,Núñez,351,22,6,6,0,19,0
16201,Alfredo,Mesa,0,0,0,2,0,32,1
16202,Cristián,Rivas,17,0,1,2,0,18,0
16203,Jeremy,Brown,108,16,2,2,0,25,0
16204,José,Dávila,195,13,4,2,0,22,0
16205,José,Pacheco,363,21,6,1,12,19,0
16206,Albert,Bautista,210,30,5,1,12,20,0
16207,Claude,Labonte,127,21,3,4,0,27,0
16208,José,Cuellar,122,8,3,6,0,23,0
16209,Héctor,Guerrero,16,0,1,8,0,18,0
16210,Curt,Malone,0,0,0,1,11,28,0
16211,Eric,Chapman,144,23,3,9,0,25,0
16212,Bennie,Holland,106,15,2,9,0,25,0
16213,Darren,Best,25,0,1,5,0,29,0
16214,Joon-suk,Park,0,0,0,1,12,22,0
16215,Mason,Entwistle,115,1,2,1,12,32,0
16216,Gene,Bickel,400,0,11,1,12,15,0
16217,Ronnie,Boggs,30,0,1,1,12,30,0
16218,Rodrigo,Rodríguez,222,23,5,5,0,21,0
16219,Steve,Oliver,379,3,6,1,11,21,0
16220,Luis,Sandoval,93,27,2,1,12,30,0
16221,Bob,Durango,120,4,3,2,0,24,0
16222,Tony,Navarro,149,20,4,1,12,23,0
16223,Mario,Navarro,125,10,3,6,0,22,0
16224,Juan,Nájera,201,18,4,6,0,22,0
16225,José,Méndez,211,11,5,8,0,22,0
16226,Finlay,Billyard,373,2,5,2,0,21,0
16227,José,Cruz,9,0,1,7,0,21,0
16228,Wendel,Korendijk,0,0,0,4,0,32,0
16229,Bob,Cooper,187,26,4,1,12,21,0
16230,Luis,Camacho,0,0,0,3,0,20,0
16231,Raúl,Miranda,243,20,6,2,0,19,0
16232,Sang-joon,Kim,0,0,0,1,12,32,1
16233,Kevin,Twysden,167,26,4,5,0,23,0
16234,Bob,Hoyt,173,10,4,8,0,23,0
16235,António,Peralta,0,0,0,6,0,34,0
16236,Yun-soo,Lee,0,0,0,1,12,32,0
16237,Boulus,Kareef,179,29,4,9,0,23,0
16238,Yugoro,Harada,250,21,6,8,0,19,0
16239,Jorge,González,95,2,2,3,0,32,0
16240,Orlando,Castillo,182,20,4,9,0,21,0
16241,Domenico,Figura,187,26,4,4,0,24,0
16242,Darrell,Cobb,104,11,2,1,12,29,0
16243,Orlando,Ríos,0,0,0,8,0,32,1
16244,António,Moreno,0,0,0,1,12,32,0
16245,Jim,Church,0,0,0,3,0,25,0
16246,Tae-sang,Lee,192,22,4,1,12,22,0
16247,Norm,Bartlett,0,0,0,2,0,27,0
16248,Orlando,Gonzáles,16,0,1,8,0,17,0
16249,José,López,5,0,1,6,0,22,0
16250,Ron,Ward,96,30,2,9,0,28,0
16251,Jeremy,Barber,171,29,4,1,12,25,0
16252,Callum,Doggett,254,8,6,7,0,20,0
16253,Octávio,Rodríguez,0,0,0,8,0,20,0
16254,Mario,Cerda,0,0,0,5,0,32,0
16255,Gil,Harris,218,12,5,1,12,23,0
16256,Joe,Reeves,0,0,0,1,11,27,0
16257,Micah,Parks,0,0,0,3,0,25,0
16258,Sergio,Martínez,129,7,3,1,11,24,0
16259,Tim,Norris,151,28,4,1,12,26,0
16260,Juan,López,0,0,0,1,12,32,1
16261,Hyuk,Yun,143,20,3,1,11,24,0
16262,Cris,Toledo,152,14,4,1,12,21,0
16263,António,Rivera,227,29,5,2,0,22,0
16264,Nicky,Shopland,16,0,1,4,0,32,0
16265,Greg,Muller,0,0,0,7,0,29,0
16266,Álex,Flores,86,8,2,1,11,24,0
16267,Mike,Reid,258,17,6,1,12,19,0
16268,Nate,Huff,192,22,4,8,0,20,0
16269,Albert,Infante,6,0,1,8,0,18,0
16270,Juan,Delgado,173,10,4,1,12,23,0
16271,Mitch,Jones,96,30,2,1,12,22,0
16272,Tim,Moore,0,0,0,6,0,25,0
16273,Chris,Davis,400,0,11,1,11,16,0
16274,Tong-yeop,Chang,161,6,4,7,0,25,0
16275,Jorge,Gonzáles,193,8,4,1,11,22,0
16276,José,López,18,0,1,4,0,19,0
16277,Randy,Maloney,0,0,0,1,12,24,0
16278,Ron,Clark,1,0,1,4,0,27,0
16279,Bob,Robertson,380,4,6,1,11,22,0
16280,Hal,Hudswell,21,0,1,8,0,34,0
16281,Juan,Trujillo,14,0,1,1,11,19,0
16282,Chris,Johnson,201,18,4,2,0,22,0
16283,Rod,Anderson,21,0,1,1,12,29,0
16284,Ben,Savage,400,0,11,3,0,17,0
16285,Esteban,Jiménez,0,0,0,1,12,32,1
16286,Sergio,Rodríguez,148,25,4,1,12,25,0
16287,Zach,Powell,0,0,0,1,11,30,0
